avg_cluster_size	consistency	t	combo
600	0.26692430186041094	1.733008861541748	ba + he + hy + ms
605	0.26692430186041094	1.736448049545288	ba + he + hy + ms
610	0.27195401405989045	1.7493391036987305	ba + he + hy + ms
615	0.27195401405989045	1.9187707901000977	ba + he + hy + ms
620	0.27195401405989045	1.7338547706604004	ba + he + hy + ms
625	0.26414727929467513	1.7325265407562256	ba + he + hy + ms
630	0.26414727929467513	1.7449228763580322	ba + he + hy + ms
635	0.26414727929467513	1.7460036277770996	ba + he + hy + ms
640	0.26288499631024975	1.7286219596862793	ba + he + hy + ms
645	0.26288499631024975	1.7304301261901855	ba + he + hy + ms
650	0.26572027809065135	1.7083649635314941	ba + he + hy + ms
655	0.26572027809065135	1.7394397258758545	ba + he + hy + ms
660	0.26572027809065135	1.7263994216918945	ba + he + hy + ms
665	0.2730026799238746	1.7305150032043457	ba + he + hy + ms
670	0.2730026799238746	1.7256042957305908	ba + he + hy + ms
675	0.2730026799238746	1.7246019840240479	ba + he + hy + ms
680	0.2730026799238746	1.726248025894165	ba + he + hy + ms
685	0.2741484444789684	1.7235686779022217	ba + he + hy + ms
690	0.2741484444789684	1.7276599407196045	ba + he + hy + ms
695	0.2741484444789684	1.7237143516540527	ba + he + hy + ms
700	0.26822542432128016	1.7326083183288574	ba + he + hy + ms
705	0.26822542432128016	1.733189582824707	ba + he + hy + ms
710	0.26822542432128016	1.716993808746338	ba + he + hy + ms
715	0.27968306987221814	1.723872423171997	ba + he + hy + ms
720	0.27968306987221814	1.7248241901397705	ba + he + hy + ms
725	0.27968306987221814	1.7235374450683594	ba + he + hy + ms
730	0.27968306987221814	1.7245903015136719	ba + he + hy + ms
735	0.27680894861537264	1.7239370346069336	ba + he + hy + ms
740	0.27680894861537264	1.7229373455047607	ba + he + hy + ms
745	0.27680894861537264	1.734727382659912	ba + he + hy + ms
750	0.27680894861537264	1.909125566482544	ba + he + hy + ms
755	0.2781683302909077	1.7115538120269775	ba + he + hy + ms
760	0.2781683302909077	1.7391159534454346	ba + he + hy + ms
765	0.2781683302909077	1.7206249237060547	ba + he + hy + ms
770	0.2781683302909077	1.7230310440063477	ba + he + hy + ms
775	0.27739154076203054	1.714449167251587	ba + he + hy + ms
780	0.27739154076203054	1.7356958389282227	ba + he + hy + ms
785	0.27739154076203054	1.71882963180542	ba + he + hy + ms
790	0.27739154076203054	1.7349708080291748	ba + he + hy + ms
795	0.2652153648968812	1.750215768814087	ba + he + hy + ms
800	0.2652153648968812	1.7941093444824219	ba + he + hy + ms
805	0.2652153648968812	1.803919792175293	ba + he + hy + ms
810	0.2652153648968812	1.7795906066894531	ba + he + hy + ms
815	0.2652153648968812	1.7280023097991943	ba + he + hy + ms
820	0.23905697751194313	1.7137095928192139	ba + he + hy + ms
825	0.23905697751194313	1.7191145420074463	ba + he + hy + ms
830	0.23905697751194313	1.7072718143463135	ba + he + hy + ms
835	0.23905697751194313	1.7302985191345215	ba + he + hy + ms
840	0.23905697751194313	1.768136739730835	ba + he + hy + ms
845	0.26884685594438185	1.7910242080688477	ba + he + hy + ms
850	0.26884685594438185	1.7943994998931885	ba + he + hy + ms
855	0.26884685594438185	1.717391014099121	ba + he + hy + ms
860	0.26884685594438185	1.7044401168823242	ba + he + hy + ms
865	0.26884685594438185	1.6997451782226562	ba + he + hy + ms
870	0.28807239678409136	1.7062647342681885	ba + he + hy + ms
875	0.28807239678409136	1.7117998600006104	ba + he + hy + ms
880	0.28807239678409136	1.7451646327972412	ba + he + hy + ms
885	0.28807239678409136	1.7723865509033203	ba + he + hy + ms
890	0.28807239678409136	1.8725957870483398	ba + he + hy + ms
895	0.2736629510234202	1.888458251953125	ba + he + hy + ms
900	0.2736629510234202	1.796018362045288	ba + he + hy + ms
905	0.2736629510234202	1.6998977661132812	ba + he + hy + ms
910	0.2736629510234202	1.7159757614135742	ba + he + hy + ms
915	0.2736629510234202	1.707310676574707	ba + he + hy + ms
920	0.2736629510234202	1.818871259689331	ba + he + hy + ms
925	0.26408902008000934	1.693586826324463	ba + he + hy + ms
930	0.26408902008000934	1.7143728733062744	ba + he + hy + ms
935	0.26408902008000934	1.7046129703521729	ba + he + hy + ms
940	0.26408902008000934	1.716327428817749	ba + he + hy + ms
945	0.26408902008000934	1.7046127319335938	ba + he + hy + ms
950	0.26408902008000934	1.7026565074920654	ba + he + hy + ms
955	0.2755466656309473	1.7081630229949951	ba + he + hy + ms
960	0.2755466656309473	1.8886911869049072	ba + he + hy + ms
965	0.2755466656309473	1.7014563083648682	ba + he + hy + ms
970	0.2755466656309473	1.7008452415466309	ba + he + hy + ms
975	0.2755466656309473	1.7149271965026855	ba + he + hy + ms
980	0.2755466656309473	1.7224845886230469	ba + he + hy + ms
985	0.2755466656309473	1.7652113437652588	ba + he + hy + ms
990	0.2654872412319882	1.7376842498779297	ba + he + hy + ms
995	0.2654872412319882	1.7036452293395996	ba + he + hy + ms
1000	0.2654872412319882	1.7382316589355469	ba + he + hy + ms
205	0.22192876840020195	2.6680753231048584	ba + he + ms + z
210	0.2219481881384239	2.8283042907714844	ba + he + ms + z
215	0.24688313201538042	2.5843350887298584	ba + he + ms + z
220	0.24711616887404358	2.582017183303833	ba + he + ms + z
225	0.24750456363848217	2.6325583457946777	ba + he + ms + z
230	0.2473880452091506	2.5903565883636475	ba + he + ms + z
235	0.2477376004971453	2.584625720977783	ba + he + ms + z
240	0.2433487396589894	2.6415462493896484	ba + he + ms + z
245	0.24433914630830778	2.8445427417755127	ba + he + ms + z
250	0.2444945042140832	2.6103696823120117	ba + he + ms + z
255	0.24583446615139629	2.5936968326568604	ba + he + ms + z
260	0.22190934866198003	2.6457231044769287	ba + he + ms + z
265	0.20771352002175011	2.7147340774536133	ba + he + ms + z
270	0.2292500097098691	2.8459606170654297	ba + he + ms + z
275	0.2268031226939061	2.5560567378997803	ba + he + ms + z
280	0.22631762923835785	2.546566963195801	ba + he + ms + z
285	0.22631762923835785	2.54194712638855	ba + he + ms + z
290	0.23303685866314522	2.568366289138794	ba + he + ms + z
295	0.21853031421136443	2.5846364498138428	ba + he + ms + z
300	0.22981318211830504	2.8278234004974365	ba + he + ms + z
305	0.22608459237969472	2.590067148208618	ba + he + ms + z
310	0.20683963180176332	2.5338292121887207	ba + he + ms + z
315	0.25162154814153104	2.554912567138672	ba + he + ms + z
320	0.25352468248728005	2.606421947479248	ba + he + ms + z
325	0.2231716316464054	2.678156852722168	ba + he + ms + z
330	0.25249543636151783	2.6994364261627197	ba + he + ms + z
335	0.2545733483512642	2.6049630641937256	ba + he + ms + z
340	0.22655066609702101	2.5414586067199707	ba + he + ms + z
345	0.2283567017516604	2.5751144886016846	ba + he + ms + z
350	0.22919175049520332	2.648380994796753	ba + he + ms + z
355	0.25257311531440557	2.660459041595459	ba + he + ms + z
360	0.24534897269584807	2.515068769454956	ba + he + ms + z
365	0.20975259253505263	2.5116453170776367	ba + he + ms + z
370	0.21561735347807512	2.6274821758270264	ba + he + ms + z
375	0.22385132248417292	2.5029282569885254	ba + he + ms + z
380	0.22453101332194042	2.637847900390625	ba + he + ms + z
385	0.22594865421214122	2.4960412979125977	ba + he + ms + z
390	0.24991261117800131	2.5010275840759277	ba + he + ms + z
395	0.25243717714685204	2.5055575370788574	ba + he + ms + z
400	0.22530780285081758	2.5454678535461426	ba + he + ms + z
405	0.25525303918903175	2.564455270767212	ba + he + ms + z
410	0.24154270400435002	2.5689127445220947	ba + he + ms + z
415	0.24971841379578202	2.7089500427246094	ba + he + ms + z
420	0.24971841379578202	2.6993303298950195	ba + he + ms + z
425	0.2272886161494543	2.6906819343566895	ba + he + ms + z
430	0.2288421952072086	2.733590602874756	ba + he + ms + z
435	0.2290946518040937	2.6822798252105713	ba + he + ms + z
440	0.2474074649473725	2.6679303646087646	ba + he + ms + z
445	0.2474074649473725	2.6991219520568848	ba + he + ms + z
450	0.2346292771973434	2.6924655437469482	ba + he + ms + z
455	0.2286868373014332	2.6740493774414062	ba + he + ms + z
460	0.2286868373014332	2.7436890602111816	ba + he + ms + z
465	0.22872567677787703	2.673189640045166	ba + he + ms + z
470	0.23136676117605934	2.6826224327087402	ba + he + ms + z
475	0.23136676117605934	2.689771890640259	ba + he + ms + z
480	0.21392783625276732	2.6570804119110107	ba + he + ms + z
485	0.23229890861071192	2.6674747467041016	ba + he + ms + z
490	0.23229890861071192	2.66752290725708	ba + he + ms + z
495	0.25156328892686525	2.6555533409118652	ba + he + ms + z
500	0.25156328892686525	2.7066702842712402	ba + he + ms + z
505	0.2300462189769682	2.488985061645508	ba + he + ms + z
510	0.2300462189769682	2.493553876876831	ba + he + ms + z
515	0.2302598360974094	2.5088117122650146	ba + he + ms + z
520	0.2561657668854624	2.574587345123291	ba + he + ms + z
525	0.2561657668854624	2.5934133529663086	ba + he + ms + z
530	0.2573115314405562	2.604360342025757	ba + he + ms + z
535	0.2573115314405562	2.7362513542175293	ba + he + ms + z
540	0.2272691964112324	2.746436357498169	ba + he + ms + z
545	0.2272691964112324	2.736229181289673	ba + he + ms + z
550	0.2569231366761176	2.742915630340576	ba + he + ms + z
555	0.2569231366761176	2.740706443786621	ba + he + ms + z
560	0.2569231366761176	2.74583101272583	ba + he + ms + z
565	0.25733095117877813	2.6048145294189453	ba + he + ms + z
570	0.25733095117877813	2.4998624324798584	ba + he + ms + z
575	0.2276964306521148	2.677394390106201	ba + he + ms + z
580	0.2276964306521148	2.5416667461395264	ba + he + ms + z
585	0.2525536955761836	2.818201780319214	ba + he + ms + z
590	0.2525536955761836	2.4982717037200928	ba + he + ms + z
595	0.2525536955761836	2.5271334648132324	ba + he + ms + z
600	0.25569969316813607	2.550664186477661	ba + he + ms + z
605	0.25569969316813607	2.566511631011963	ba + he + ms + z
610	0.22926942944809103	2.5739073753356934	ba + he + ms + z
615	0.22926942944809103	2.6763768196105957	ba + he + ms + z
620	0.22926942944809103	2.5111067295074463	ba + he + ms + z
625	0.2363964733755389	2.516730308532715	ba + he + ms + z
630	0.2363964733755389	2.509690999984741	ba + he + ms + z
635	0.2363964733755389	2.513803243637085	ba + he + ms + z
640	0.2587874315454228	2.5271871089935303	ba + he + ms + z
645	0.2587874315454228	2.562284469604492	ba + he + ms + z
650	0.2567095195556764	2.860067367553711	ba + he + ms + z
655	0.2567095195556764	2.494126081466675	ba + he + ms + z
660	0.2567095195556764	2.659945249557495	ba + he + ms + z
665	0.2610983803938323	2.5282411575317383	ba + he + ms + z
670	0.2610983803938323	2.513002872467041	ba + he + ms + z
675	0.2610983803938323	2.497563123703003	ba + he + ms + z
680	0.2610983803938323	2.503148078918457	ba + he + ms + z
685	0.24379539363809377	2.4981796741485596	ba + he + ms + z
690	0.24379539363809377	2.506673812866211	ba + he + ms + z
695	0.24379539363809377	2.4988009929656982	ba + he + ms + z
700	0.25760282751388514	2.5200037956237793	ba + he + ms + z
705	0.25760282751388514	2.526158571243286	ba + he + ms + z
710	0.25760282751388514	2.5745913982391357	ba + he + ms + z
715	0.26606983337864604	2.5781092643737793	ba + he + ms + z
720	0.26606983337864604	2.498183250427246	ba + he + ms + z
725	0.26606983337864604	2.4933013916015625	ba + he + ms + z
730	0.26606983337864604	2.4962942600250244	ba + he + ms + z
735	0.25344700353439237	2.4966931343078613	ba + he + ms + z
740	0.25344700353439237	2.4868905544281006	ba + he + ms + z
745	0.25344700353439237	2.4965410232543945	ba + he + ms + z
750	0.25344700353439237	2.722633123397827	ba + he + ms + z
755	0.24835903212024701	2.4840986728668213	ba + he + ms + z
760	0.24835903212024701	2.488729476928711	ba + he + ms + z
765	0.24835903212024701	2.511033058166504	ba + he + ms + z
770	0.24835903212024701	2.5586161613464355	ba + he + ms + z
775	0.2636812055773488	2.6135504245758057	ba + he + ms + z
780	0.2636812055773488	2.5557713508605957	ba + he + ms + z
785	0.2636812055773488	2.510007381439209	ba + he + ms + z
790	0.2636812055773488	2.505725622177124	ba + he + ms + z
795	0.26195284887559717	2.503079891204834	ba + he + ms + z
800	0.26195284887559717	2.534552574157715	ba + he + ms + z
805	0.26195284887559717	2.5701541900634766	ba + he + ms + z
810	0.26195284887559717	2.591909408569336	ba + he + ms + z
815	0.26195284887559717	2.579314708709717	ba + he + ms + z
820	0.2514079310210898	2.5195066928863525	ba + he + ms + z
825	0.2514079310210898	2.460813283920288	ba + he + ms + z
830	0.2514079310210898	2.480438709259033	ba + he + ms + z
835	0.2514079310210898	2.4968857765197754	ba + he + ms + z
840	0.2514079310210898	2.671610116958618	ba + he + ms + z
845	0.26125373829960774	2.5360782146453857	ba + he + ms + z
850	0.26125373829960774	2.5515382289886475	ba + he + ms + z
855	0.26125373829960774	2.4795148372650146	ba + he + ms + z
860	0.26125373829960774	2.588453531265259	ba + he + ms + z
865	0.26125373829960774	2.6243250370025635	ba + he + ms + z
870	0.266904882122189	2.6107168197631836	ba + he + ms + z
875	0.266904882122189	2.607991933822632	ba + he + ms + z
880	0.266904882122189	2.5384626388549805	ba + he + ms + z
885	0.266904882122189	2.5367636680603027	ba + he + ms + z
890	0.266904882122189	2.5896382331848145	ba + he + ms + z
895	0.27302209966209656	2.5908563137054443	ba + he + ms + z
900	0.27302209966209656	2.483814239501953	ba + he + ms + z
905	0.27302209966209656	2.558978319168091	ba + he + ms + z
910	0.27302209966209656	2.625969886779785	ba + he + ms + z
915	0.27302209966209656	2.5364770889282227	ba + he + ms + z
920	0.27302209966209656	2.5964179039001465	ba + he + ms + z
925	0.25399075620460637	2.6130001544952393	ba + he + ms + z
930	0.25399075620460637	2.610356092453003	ba + he + ms + z
935	0.25399075620460637	2.60738205909729	ba + he + ms + z
940	0.25399075620460637	2.636445999145508	ba + he + ms + z
945	0.25399075620460637	2.474822759628296	ba + he + ms + z
950	0.25399075620460637	2.521108627319336	ba + he + ms + z
955	0.2530586087699538	2.5893003940582275	ba + he + ms + z
960	0.2530586087699538	2.596245288848877	ba + he + ms + z
965	0.2530586087699538	2.5900864601135254	ba + he + ms + z
970	0.2530586087699538	2.601588249206543	ba + he + ms + z
975	0.2530586087699538	2.6187446117401123	ba + he + ms + z
980	0.2530586087699538	2.4992504119873047	ba + he + ms + z
985	0.2530586087699538	2.5138931274414062	ba + he + ms + z
990	0.26282673709558396	2.612227201461792	ba + he + ms + z
995	0.26282673709558396	2.615422010421753	ba + he + ms + z
1000	0.26282673709558396	2.6018450260162354	ba + he + ms + z
205	0.2288227754689867	21.61060643196106	ba + he + ms + pI + z
210	0.23062881112362604	21.63723659515381	ba + he + ms + pI + z
215	0.2311337243173962	21.458494663238525	ba + he + ms + pI + z
220	0.25439857070726685	21.259482622146606	ba + he + ms + pI + z
225	0.2542626325397134	21.485126733779907	ba + he + ms + pI + z
230	0.2542043733250476	21.06258487701416	ba + he + ms + pI + z
235	0.2542043733250476	21.350064039230347	ba + he + ms + pI + z
240	0.24884452557579523	21.183398485183716	ba + he + ms + pI + z
245	0.24917466112556802	21.102893829345703	ba + he + ms + pI + z
250	0.24898046374334873	21.21506118774414	ba + he + ms + pI + z
255	0.24808715578514	20.86116099357605	ba + he + ms + pI + z
260	0.21039344389637626	21.082249641418457	ba + he + ms + pI + z
265	0.20280032625160213	20.982909202575684	ba + he + ms + pI + z
270	0.23068707033829183	21.136021852493286	ba + he + ms + pI + z
275	0.2176175865149338	20.823798656463623	ba + he + ms + pI + z
280	0.22800714646366568	20.771080493927002	ba + he + ms + pI + z
285	0.230376354526741	21.119720697402954	ba + he + ms + pI + z
290	0.22631762923835785	20.78529930114746	ba + he + ms + pI + z
295	0.21484056394919795	21.34829354286194	ba + he + ms + pI + z
300	0.22528838311259564	20.993797063827515	ba + he + ms + pI + z
305	0.226278789761914	20.974550247192383	ba + he + ms + pI + z
310	0.19802307064900765	21.10852861404419	ba + he + ms + pI + z
315	0.25356352196372395	21.14313840866089	ba + he + ms + pI + z
320	0.2534081640579485	21.074262142181396	ba + he + ms + pI + z
325	0.22757991222278323	21.053553104400635	ba + he + ms + pI + z
330	0.2534275837961704	21.24114680290222	ba + he + ms + pI + z
335	0.2320658717520488	20.988928079605103	ba + he + ms + pI + z
340	0.22604575290325085	21.07461643218994	ba + he + ms + pI + z
345	0.22874509651609895	21.421619653701782	ba + he + ms + pI + z
350	0.23371654950091272	21.175530672073364	ba + he + ms + pI + z
355	0.2546898667805958	20.902072191238403	ba + he + ms + pI + z
360	0.25533071814191943	21.401684284210205	ba + he + ms + pI + z
365	0.250825338874432	21.233288526535034	ba + he + ms + pI + z
370	0.2343768206004583	21.07161593437195	ba + he + ms + pI + z
375	0.24061055656969743	21.10200309753418	ba + he + ms + pI + z
380	0.22866741756321124	21.320767402648926	ba + he + ms + pI + z
385	0.23227948887249	21.490957498550415	ba + he + ms + pI + z
390	0.22425913698683342	21.492900609970093	ba + he + ms + pI + z
395	0.25717559327300266	21.587899923324585	ba + he + ms + pI + z
400	0.2355225851555521	21.212459564208984	ba + he + ms + pI + z
405	0.26377830426845844	21.444584131240845	ba + he + ms + pI + z
410	0.25476754573348354	21.244715213775635	ba + he + ms + pI + z
415	0.2548452246863712	21.079400300979614	ba + he + ms + pI + z
420	0.2548452246863712	21.40385890007019	ba + he + ms + pI + z
425	0.22515244494504214	21.125296115875244	ba + he + ms + pI + z
430	0.22845380044277003	21.396483659744263	ba + he + ms + pI + z
435	0.23610517730220998	21.23538827896118	ba + he + ms + pI + z
440	0.2584961354720938	21.31463932991028	ba + he + ms + pI + z
445	0.2584961354720938	20.84063410758972	ba + he + ms + pI + z
450	0.23472637588845302	21.256093978881836	ba + he + ms + pI + z
455	0.22777410960500252	21.18849754333496	ba + he + ms + pI + z
460	0.22777410960500252	21.25485396385193	ba + he + ms + pI + z
465	0.2553889773565852	21.157919883728027	ba + he + ms + pI + z
470	0.23224064939604613	21.36635708808899	ba + he + ms + pI + z
475	0.23224064939604613	20.905367612838745	ba + he + ms + pI + z
480	0.24090185264302638	21.41579794883728	ba + he + ms + pI + z
485	0.2631957121218006	21.137406826019287	ba + he + ms + pI + z
490	0.2631957121218006	21.233781337738037	ba + he + ms + pI + z
495	0.25711733405833687	21.21638536453247	ba + he + ms + pI + z
500	0.25711733405833687	21.265429973602295	ba + he + ms + pI + z
505	0.24101837107235793	21.10965657234192	ba + he + ms + pI + z
510	0.24101837107235793	21.21937394142151	ba + he + ms + pI + z
515	0.2341632034800171	20.956617832183838	ba + he + ms + pI + z
520	0.27653707228026564	21.15160298347473	ba + he + ms + pI + z
525	0.27653707228026564	21.03534245491028	ba + he + ms + pI + z
530	0.2579329630636579	21.096235275268555	ba + he + ms + pI + z
535	0.2579329630636579	21.1162588596344	ba + he + ms + pI + z
540	0.23594981939643453	21.451847791671753	ba + he + ms + pI + z
545	0.23594981939643453	21.359954357147217	ba + he + ms + pI + z
550	0.27853730531712434	20.93684148788452	ba + he + ms + pI + z
555	0.27853730531712434	21.018600940704346	ba + he + ms + pI + z
560	0.27853730531712434	21.10413908958435	ba + he + ms + pI + z
565	0.26241892259292343	21.193208694458008	ba + he + ms + pI + z
570	0.26241892259292343	20.943644046783447	ba + he + ms + pI + z
575	0.2311337243173962	21.113691091537476	ba + he + ms + pI + z
580	0.2311337243173962	21.330403804779053	ba + he + ms + pI + z
585	0.2594282829067464	21.07064461708069	ba + he + ms + pI + z
590	0.2594282829067464	20.879493951797485	ba + he + ms + pI + z
595	0.2594282829067464	21.455649852752686	ba + he + ms + pI + z
600	0.26146735542004895	21.134738206863403	ba + he + ms + pI + z
605	0.26146735542004895	21.14633321762085	ba + he + ms + pI + z
610	0.2556220142152484	21.12311887741089	ba + he + ms + pI + z
615	0.2556220142152484	21.16688585281372	ba + he + ms + pI + z
620	0.2556220142152484	21.08044981956482	ba + he + ms + pI + z
625	0.2347069561502311	21.34509539604187	ba + he + ms + pI + z
630	0.2347069561502311	21.22742795944214	ba + he + ms + pI + z
635	0.2347069561502311	21.208827018737793	ba + he + ms + pI + z
640	0.2506505612304346	21.20183753967285	ba + he + ms + pI + z
645	0.2506505612304346	21.199747323989868	ba + he + ms + pI + z
650	0.27005087971414143	20.93477773666382	ba + he + ms + pI + z
655	0.27005087971414143	21.152048110961914	ba + he + ms + pI + z
660	0.27005087971414143	21.397528886795044	ba + he + ms + pI + z
665	0.2752359498193964	21.31538438796997	ba + he + ms + pI + z
670	0.2752359498193964	21.3326575756073	ba + he + ms + pI + z
675	0.2752359498193964	21.326517343521118	ba + he + ms + pI + z
680	0.2752359498193964	21.64594793319702	ba + he + ms + pI + z
685	0.2752359498193964	21.25782871246338	ba + he + ms + pI + z
690	0.2752359498193964	21.368889093399048	ba + he + ms + pI + z
695	0.2752359498193964	21.56680679321289	ba + he + ms + pI + z
700	0.27255602594477024	21.455740213394165	ba + he + ms + pI + z
705	0.27255602594477024	21.428104400634766	ba + he + ms + pI + z
710	0.27255602594477024	21.51536273956299	ba + he + ms + pI + z
715	0.27302209966209656	21.644396781921387	ba + he + ms + pI + z
720	0.27302209966209656	21.658763885498047	ba + he + ms + pI + z
725	0.27302209966209656	21.519578218460083	ba + he + ms + pI + z
730	0.27302209966209656	21.53502631187439	ba + he + ms + pI + z
735	0.25913698683341746	21.419883966445923	ba + he + ms + pI + z
740	0.25913698683341746	21.193113088607788	ba + he + ms + pI + z
745	0.25913698683341746	21.535330057144165	ba + he + ms + pI + z
750	0.25913698683341746	21.39356517791748	ba + he + ms + pI + z
755	0.2639336621742339	21.456843376159668	ba + he + ms + pI + z
760	0.2639336621742339	20.92842936515808	ba + he + ms + pI + z
765	0.2639336621742339	21.412137746810913	ba + he + ms + pI + z
770	0.2639336621742339	21.675281286239624	ba + he + ms + pI + z
775	0.26408902008000934	21.004082441329956	ba + he + ms + pI + z
780	0.26408902008000934	21.213564157485962	ba + he + ms + pI + z
785	0.26408902008000934	21.207433223724365	ba + he + ms + pI + z
790	0.26408902008000934	21.06880521774292	ba + he + ms + pI + z
795	0.27177923641589313	20.622352361679077	ba + he + ms + pI + z
800	0.27177923641589313	20.720826625823975	ba + he + ms + pI + z
805	0.27177923641589313	20.684149742126465	ba + he + ms + pI + z
810	0.27177923641589313	20.68185830116272	ba + he + ms + pI + z
815	0.27177923641589313	20.636282920837402	ba + he + ms + pI + z
820	0.23123082300850584	20.714816331863403	ba + he + ms + pI + z
825	0.23123082300850584	20.72731065750122	ba + he + ms + pI + z
830	0.23123082300850584	20.669703006744385	ba + he + ms + pI + z
835	0.23123082300850584	20.618428707122803	ba + he + ms + pI + z
840	0.23123082300850584	20.713658332824707	ba + he + ms + pI + z
845	0.26140909620538316	20.657352924346924	ba + he + ms + pI + z
850	0.26140909620538316	20.53652572631836	ba + he + ms + pI + z
855	0.26140909620538316	20.67741632461548	ba + he + ms + pI + z
860	0.26140909620538316	20.763824939727783	ba + he + ms + pI + z
865	0.26140909620538316	20.664352655410767	ba + he + ms + pI + z
870	0.27653707228026564	20.619733333587646	ba + he + ms + pI + z
875	0.27653707228026564	20.61241865158081	ba + he + ms + pI + z
880	0.27653707228026564	20.6162531375885	ba + he + ms + pI + z
885	0.27653707228026564	20.582332134246826	ba + he + ms + pI + z
890	0.27653707228026564	20.75067639350891	ba + he + ms + pI + z
895	0.27539130772517184	20.56598925590515	ba + he + ms + pI + z
900	0.27539130772517184	20.67586326599121	ba + he + ms + pI + z
905	0.27539130772517184	20.632364988327026	ba + he + ms + pI + z
910	0.27539130772517184	20.660820484161377	ba + he + ms + pI + z
915	0.27539130772517184	20.619735717773438	ba + he + ms + pI + z
920	0.27539130772517184	20.588395833969116	ba + he + ms + pI + z
925	0.2648852293471084	20.715480089187622	ba + he + ms + pI + z
930	0.2648852293471084	21.12841534614563	ba + he + ms + pI + z
935	0.2648852293471084	21.06753897666931	ba + he + ms + pI + z
940	0.2648852293471084	21.656659364700317	ba + he + ms + pI + z
945	0.2648852293471084	21.732971906661987	ba + he + ms + pI + z
950	0.2648852293471084	21.187458515167236	ba + he + ms + pI + z
955	0.2822270555792908	20.980663299560547	ba + he + ms + pI + z
960	0.2822270555792908	20.59850549697876	ba + he + ms + pI + z
965	0.2822270555792908	20.627714157104492	ba + he + ms + pI + z
970	0.2822270555792908	20.574181079864502	ba + he + ms + pI + z
975	0.2822270555792908	20.670456171035767	ba + he + ms + pI + z
980	0.2822270555792908	20.58406400680542	ba + he + ms + pI + z
985	0.2822270555792908	20.85849618911743	ba + he + ms + pI + z
990	0.26981784285547833	20.937888383865356	ba + he + ms + pI + z
995	0.26981784285547833	20.9327392578125	ba + he + ms + pI + z
1000	0.26981784285547833	20.965252161026	ba + he + ms + pI + z
