avg_cluster_size	purity	t	combo
700	0.5063114149221268	1.426358938217163	ba + he + hy
705	0.5063114149221268	1.370840072631836	ba + he + hy
710	0.5063114149221268	1.3571979999542236	ba + he + hy
715	0.4965627063347186	1.3720581531524658	ba + he + hy
720	0.4965627063347186	1.3821275234222412	ba + he + hy
725	0.4965627063347186	1.3711752891540527	ba + he + hy
730	0.4965627063347186	1.3663346767425537	ba + he + hy
735	0.4950479667534082	1.3627169132232666	ba + he + hy
740	0.4950479667534082	1.3597691059112549	ba + he + hy
745	0.4950479667534082	1.3715782165527344	ba + he + hy
750	0.4950479667534082	1.3614919185638428	ba + he + hy
755	0.48782382413485065	1.3635342121124268	ba + he + hy
760	0.48782382413485065	1.5413031578063965	ba + he + hy
765	0.48782382413485065	1.3588428497314453	ba + he + hy
770	0.48782382413485065	1.3960368633270264	ba + he + hy
775	0.47823047345321784	1.5820646286010742	ba + he + hy
780	0.47823047345321784	1.3480398654937744	ba + he + hy
785	0.47823047345321784	1.3648154735565186	ba + he + hy
790	0.47823047345321784	1.3904390335083008	ba + he + hy
795	0.4805996815162932	1.423853874206543	ba + he + hy
800	0.4805996815162932	1.436896562576294	ba + he + hy
805	0.4805996815162932	1.4677016735076904	ba + he + hy
810	0.4805996815162932	1.473785400390625	ba + he + hy
815	0.4805996815162932	1.4617671966552734	ba + he + hy
820	0.49702878005204487	1.4690239429473877	ba + he + hy
825	0.49702878005204487	1.4771723747253418	ba + he + hy
830	0.49702878005204487	1.4718754291534424	ba + he + hy
835	0.49702878005204487	1.4311182498931885	ba + he + hy
840	0.49702878005204487	1.354464054107666	ba + he + hy
845	0.48988231638637514	1.4654362201690674	ba + he + hy
850	0.48988231638637514	1.4623370170593262	ba + he + hy
855	0.48988231638637514	1.3581466674804688	ba + he + hy
860	0.48988231638637514	1.3485894203186035	ba + he + hy
865	0.48988231638637514	1.3539783954620361	ba + he + hy
870	0.48755194779974365	1.359917163848877	ba + he + hy
875	0.48755194779974365	1.3583219051361084	ba + he + hy
880	0.48755194779974365	1.3714873790740967	ba + he + hy
885	0.48755194779974365	1.3654189109802246	ba + he + hy
890	0.48755194779974365	1.3756694793701172	ba + he + hy
895	0.487726725443741	1.369476318359375	ba + he + hy
900	0.487726725443741	1.365595817565918	ba + he + hy
905	0.487726725443741	1.3588082790374756	ba + he + hy
910	0.487726725443741	1.3723487854003906	ba + he + hy
915	0.487726725443741	1.378087043762207	ba + he + hy
920	0.487726725443741	1.357276439666748	ba + he + hy
925	0.4864838621975376	1.357781171798706	ba + he + hy
930	0.4864838621975376	1.3719542026519775	ba + he + hy
935	0.4864838621975376	1.3683671951293945	ba + he + hy
940	0.4864838621975376	1.4271748065948486	ba + he + hy
945	0.4864838621975376	1.4251282215118408	ba + he + hy
950	0.4864838621975376	1.7213022708892822	ba + he + hy
955	0.483648580417136	1.551039457321167	ba + he + hy
960	0.483648580417136	1.3525993824005127	ba + he + hy
965	0.483648580417136	1.4471240043640137	ba + he + hy
970	0.483648580417136	1.4272727966308594	ba + he + hy
975	0.483648580417136	1.3896610736846924	ba + he + hy
980	0.483648580417136	1.3614516258239746	ba + he + hy
985	0.483648580417136	1.4374914169311523	ba + he + hy
990	0.4881927991610673	1.4421765804290771	ba + he + hy
995	0.4881927991610673	1.439746379852295	ba + he + hy
1000	0.4881927991610673	1.4758639335632324	ba + he + hy
205	0.5303336311026527	1.5733728408813477	z
210	0.52889657047423	1.4534950256347656	z
215	0.5304113100555404	1.4557921886444092	z
220	0.5299258165999923	1.4561235904693604	z
225	0.5307414456053132	1.4661486148834229	z
230	0.5271293742960345	1.456000804901123	z
235	0.5265079426729328	1.4973883628845215	z
240	0.5234007845574241	1.4630954265594482	z
245	0.5197692935099235	1.4379527568817139	z
250	0.5200217501068085	1.4388847351074219	z
255	0.5179438381170621	1.5084152221679688	z
260	0.5302947916262089	1.523848533630371	z
265	0.5230706490076513	1.5307652950286865	z
270	0.5340622208412631	1.440382719039917	z
275	0.5361983920456752	1.497298002243042	z
280	0.5255563755000583	1.454782485961914	z
285	0.5251291412591759	1.4025416374206543	z
290	0.5324503825688429	1.4137194156646729	z
295	0.5063114149221268	1.4082794189453125	z
300	0.5135161378024624	1.4279396533966064	z
305	0.5208762185885735	1.4288339614868164	z
310	0.5213422923058997	1.4715611934661865	z
315	0.5313822969666369	1.4801335334777832	z
320	0.5075542781683303	1.4186756610870361	z
325	0.5195750961277043	1.4123566150665283	z
330	0.5110498310482775	1.4223840236663818	z
335	0.5229347108400979	1.505802869796753	z
340	0.5182933934050569	1.4095888137817383	z
345	0.5190507631957121	1.4533178806304932	z
350	0.5085058453412048	1.4335050582885742	z
355	0.5100594243989591	1.4305813312530518	z
360	0.5284304967569037	1.4786739349365234	z
365	0.5135743970171283	1.663036584854126	z
370	0.5008933079582087	1.4014995098114014	z
375	0.5194974171748165	1.4308950901031494	z
380	0.492911795548996	1.466792106628418	z
385	0.5193420592690411	1.4669978618621826	z
390	0.4936109061249854	1.5168414115905762	z
395	0.5174777643997359	1.5143437385559082	z
400	0.5194197382219288	1.3913593292236328	z
405	0.5157688274362061	1.3824260234832764	z
410	0.4978832485338098	1.4691638946533203	z
415	0.5187983065988271	1.533431053161621	z
420	0.5187983065988271	1.3876094818115234	z
425	0.5170505301588535	1.394432783126831	z
430	0.5189730842428244	1.391430377960205	z
435	0.5128947061793607	1.399970531463623	z
440	0.5022526896337437	1.423452615737915	z
445	0.5022526896337437	1.4380578994750977	z
450	0.48828989785217697	1.4276597499847412	z
455	0.5158659261273159	1.4773180484771729	z
460	0.5158659261273159	1.3791773319244385	z
465	0.5118072008389327	1.384819746017456	z
470	0.5087583019380899	1.4019856452941895	z
475	0.5087583019380899	1.6055409908294678	z
480	0.5045442187439313	1.3784770965576172	z
485	0.5093020546083039	1.3809466361999512	z
490	0.5093020546083039	1.4202196598052979	z
495	0.5121761758651493	1.4468238353729248	z
500	0.5121761758651493	1.4580152034759521	z
505	0.5140793102108984	1.4947941303253174	z
510	0.5140793102108984	1.5012180805206299	z
515	0.5081368703149881	1.5166046619415283	z
520	0.5025051462306288	1.467543125152588	z
525	0.5025051462306288	1.3685579299926758	z
530	0.5077096360741057	1.3697247505187988	z
535	0.5077096360741057	1.4793877601623535	z
540	0.511438225812716	1.4798078536987305	z
545	0.511438225812716	1.3721411228179932	z
550	0.5083310676972075	1.3830153942108154	z
555	0.5083310676972075	1.4534850120544434	z
560	0.5083310676972075	1.484449863433838	z
565	0.5155940497922088	1.4780879020690918	z
570	0.5155940497922088	1.468111276626587	z
575	0.5078261545034373	1.560821533203125	z
580	0.5078261545034373	1.3688552379608154	z
585	0.5046801569114848	1.3774669170379639	z
590	0.5046801569114848	1.3868343830108643	z
595	0.5046801569114848	1.3792963027954102	z
600	0.5024663067541849	1.3913085460662842	z
605	0.5024663067541849	1.3976387977600098	z
610	0.4962908299996116	1.3905231952667236	z
615	0.4962908299996116	1.4085588455200195	z
620	0.4962908299996116	1.43467378616333	z
625	0.48922204528682955	1.4407517910003662	z
630	0.48922204528682955	1.482032060623169	z
635	0.48922204528682955	1.479623556137085	z
640	0.5093603138229696	1.3903071880340576	z
645	0.5093603138229696	1.3949165344238281	z
650	0.4927758573814425	1.3854765892028809	z
655	0.4927758573814425	1.3768105506896973	z
660	0.4927758573814425	1.384495735168457	z
665	0.4833961238202509	1.3740699291229248	z
670	0.4833961238202509	1.400663137435913	z
675	0.4833961238202509	1.4061198234558105	z
680	0.4833961238202509	1.515237808227539	z
685	0.4919796481143434	1.515977382659912	z
690	0.4919796481143434	1.3956587314605713	z
695	0.4919796481143434	1.3729157447814941	z
700	0.49295063502543984	1.3844950199127197	z
705	0.49295063502543984	1.4431219100952148	z
710	0.49295063502543984	1.5422956943511963	z
715	0.5074571794772207	1.3819143772125244	z
720	0.5074571794772207	1.3850791454315186	z
725	0.5074571794772207	1.4536478519439697	z
730	0.5074571794772207	1.4465930461883545	z
735	0.5069716860216724	1.4576382637023926	z
740	0.5069716860216724	1.5057094097137451	z
745	0.5069716860216724	1.4742450714111328	z
750	0.5069716860216724	1.4284226894378662	z
755	0.4732201809919602	1.3724761009216309	z
760	0.4732201809919602	1.3843445777893066	z
765	0.4732201809919602	1.3763997554779053	z
770	0.4732201809919602	1.3758111000061035	z
775	0.4776673010447819	1.3768274784088135	z
780	0.4776673010447819	1.3770709037780762	z
785	0.4776673010447819	1.3778150081634521	z
790	0.4776673010447819	1.3894479274749756	z
795	0.4850856410455587	1.3787226676940918	z
800	0.4850856410455587	1.3723595142364502	z
805	0.4850856410455587	1.36983323097229	z
810	0.4850856410455587	1.378899097442627	z
815	0.4850856410455587	1.382474660873413	z
820	0.48634792402998406	1.3825757503509521	z
825	0.48634792402998406	1.380448341369629	z
830	0.48634792402998406	1.3874473571777344	z
835	0.48634792402998406	1.4194560050964355	z
840	0.48634792402998406	1.4391112327575684	z
845	0.47242397172486117	1.4477839469909668	z
850	0.47242397172486117	1.461017370223999	z
855	0.47242397172486117	1.386016845703125	z
860	0.47242397172486117	1.4042234420776367	z
865	0.47242397172486117	1.6085150241851807	z
870	0.48405639491979646	1.3709173202514648	z
875	0.48405639491979646	1.3802499771118164	z
880	0.48405639491979646	1.4051058292388916	z
885	0.48405639491979646	1.4492099285125732	z
890	0.48405639491979646	1.473928451538086	z
895	0.49838816172757994	1.4066166877746582	z
900	0.49838816172757994	1.388227939605713	z
905	0.49838816172757994	1.4360551834106445	z
910	0.49838816172757994	1.4579792022705078	z
915	0.49838816172757994	1.4898180961608887	z
920	0.49838816172757994	1.5072569847106934	z
925	0.482832951411815	1.7452895641326904	z
930	0.482832951411815	1.3878512382507324	z
935	0.482832951411815	1.4351801872253418	z
940	0.482832951411815	1.4329280853271484	z
945	0.482832951411815	1.4940290451049805	z
950	0.482832951411815	1.4971084594726562	z
955	0.46910319648891136	1.520723819732666	z
960	0.46910319648891136	1.6810383796691895	z
965	0.46910319648891136	1.4359593391418457	z
970	0.46910319648891136	1.4382801055908203	z
975	0.46910319648891136	1.4459741115570068	z
980	0.46910319648891136	1.5122621059417725	z
985	0.46910319648891136	1.4908807277679443	z
990	0.4729483046568532	1.538940191268921	z
995	0.4729483046568532	1.5633354187011719	z
1000	0.4729483046568532	1.4753506183624268	z
205	0.5395580067580689	20.874140739440918	pI + z
210	0.5392278712082961	20.909337043762207	pI + z
215	0.5402959568105022	20.87212085723877	pI + z
220	0.5398687225696197	20.4337158203125	pI + z
225	0.5396551054491785	20.782008171081543	pI + z
230	0.5373829960772128	20.78141188621521	pI + z
235	0.5374995145065444	20.509231567382812	pI + z
240	0.5334213694799395	20.576821088790894	pI + z
245	0.5236338214160873	20.362257957458496	pI + z
250	0.5237503398454189	20.51096200942993	pI + z
255	0.524546549112518	20.39966082572937	pI + z
260	0.5340428011030411	20.44087791442871	pI + z
265	0.5259447702644968	20.531738758087158	pI + z
270	0.5318483706839632	20.65984058380127	pI + z
275	0.5368198236687769	20.80013871192932	pI + z
280	0.5301394337204335	20.96243166923523	pI + z
285	0.5249349438769565	20.58616852760315	pI + z
290	0.5374412552918787	20.34715723991394	pI + z
295	0.5306249271759816	20.647998094558716	pI + z
300	0.5191478618868217	20.419309616088867	pI + z
305	0.5251097215209539	20.30303192138672	pI + z
310	0.5205072435623568	20.807212352752686	pI + z
315	0.5324503825688429	20.292390823364258	pI + z
320	0.5182933934050569	20.054141998291016	pI + z
325	0.520720860682798	20.535655975341797	pI + z
330	0.5213422923058997	20.37604522705078	pI + z
335	0.5339068629354876	20.43533420562744	pI + z
340	0.5107196954985047	20.26753067970276	pI + z
345	0.5214976502116752	20.381657123565674	pI + z
350	0.5180797762846157	20.51419997215271	pI + z
355	0.5213034528294559	20.40839648246765	pI + z
360	0.5203713053948033	20.299500703811646	pI + z
365	0.5151279760748825	20.13002634048462	pI + z
370	0.5102730415194003	20.261969327926636	pI + z
375	0.5113799665980503	20.300670385360718	pI + z
380	0.5120402376975959	20.414392471313477	pI + z
385	0.518545850001942	20.647124528884888	pI + z
390	0.5047772556025945	20.237987995147705	pI + z
395	0.5297898784324387	20.12608313560486	pI + z
400	0.5124286324620344	20.357638597488403	pI + z
405	0.5157494076979843	20.5837242603302	pI + z
410	0.5150502971219948	20.528504848480225	pI + z
415	0.5191090224103779	20.744611024856567	pI + z
420	0.5191090224103779	20.281485319137573	pI + z
425	0.520720860682798	19.736369609832764	pI + z
430	0.5136714957082379	19.916776418685913	pI + z
435	0.5180215170699499	19.774859189987183	pI + z
440	0.5124286324620344	20.389689445495605	pI + z
445	0.5124286324620344	19.836935997009277	pI + z
450	0.5059424398959103	19.810664653778076	pI + z
455	0.5143511865460053	19.85036277770996	pI + z
460	0.5143511865460053	19.93655753135681	pI + z
465	0.5176331223055113	19.803648710250854	pI + z
470	0.5156717287450965	19.82331919670105	pI + z
475	0.5156717287450965	19.842738151550293	pI + z
480	0.4966792247640502	19.70997142791748	pI + z
485	0.5140210509962325	19.823766708374023	pI + z
490	0.5140210509962325	19.887001037597656	pI + z
495	0.5204878238241348	19.801607131958008	pI + z
500	0.5204878238241348	19.986402988433838	pI + z
505	0.51308890356158	20.550814867019653	pI + z
510	0.51308890356158	20.23953676223755	pI + z
515	0.5013205421990912	20.248563528060913	pI + z
520	0.5064085136132365	20.234390258789062	pI + z
525	0.5064085136132365	19.834618091583252	pI + z
530	0.514156989163786	19.8023624420166	pI + z
535	0.514156989163786	20.006377696990967	pI + z
540	0.5113799665980503	19.754363775253296	pI + z
545	0.5113799665980503	19.872474431991577	pI + z
550	0.5210704159707927	19.821547031402588	pI + z
555	0.5210704159707927	19.804699659347534	pI + z
560	0.5210704159707927	19.701505661010742	pI + z
565	0.5040004660737173	20.000458002090454	pI + z
570	0.5040004660737173	20.0532386302948	pI + z
575	0.5091466967025284	19.808595895767212	pI + z
580	0.5091466967025284	19.85249352455139	pI + z
585	0.5133801996349089	19.88918924331665	pI + z
590	0.5133801996349089	20.10049319267273	pI + z
595	0.5133801996349089	20.08782696723938	pI + z
600	0.5044665397910436	19.856571197509766	pI + z
605	0.5044665397910436	19.78756356239319	pI + z
610	0.5062143162310172	20.093082427978516	pI + z
615	0.5062143162310172	19.78561282157898	pI + z
620	0.5062143162310172	19.886849641799927	pI + z
625	0.5091272769643065	19.904179573059082	pI + z
630	0.5091272769643065	19.675662755966187	pI + z
635	0.5091272769643065	19.73558259010315	pI + z
640	0.5127199285353633	19.939475059509277	pI + z
645	0.5127199285353633	19.79944086074829	pI + z
650	0.49615489183205813	19.862889528274536	pI + z
655	0.49615489183205813	19.775580644607544	pI + z
660	0.49615489183205813	19.826301097869873	pI + z
665	0.5039616265972735	19.846422910690308	pI + z
670	0.5039616265972735	19.845134973526	pI + z
675	0.5039616265972735	19.799434900283813	pI + z
680	0.5039616265972735	19.78390860557556	pI + z
685	0.5047578358643725	19.821449518203735	pI + z
690	0.5047578358643725	19.753655672073364	pI + z
695	0.5047578358643725	19.785048961639404	pI + z
700	0.5022332698955219	20.411499500274658	pI + z
705	0.5022332698955219	19.780354261398315	pI + z
710	0.5022332698955219	19.754828453063965	pI + z
715	0.5148560997397755	19.71902871131897	pI + z
720	0.5148560997397755	19.969127655029297	pI + z
725	0.5148560997397755	19.90038514137268	pI + z
730	0.5148560997397755	19.878721475601196	pI + z
735	0.5029518002097332	19.797017097473145	pI + z
740	0.5029518002097332	19.999590635299683	pI + z
745	0.5029518002097332	19.813801527023315	pI + z
750	0.5029518002097332	20.00045347213745	pI + z
755	0.482017322406494	19.585487127304077	pI + z
760	0.482017322406494	20.501376628875732	pI + z
765	0.482017322406494	20.513139963150024	pI + z
770	0.482017322406494	20.759939670562744	pI + z
775	0.5053792674874743	20.813621759414673	pI + z
780	0.5053792674874743	21.289084434509277	pI + z
785	0.5053792674874743	20.814406156539917	pI + z
790	0.5053792674874743	20.78984022140503	pI + z
795	0.5012428632462035	20.597299575805664	pI + z
800	0.5012428632462035	20.205262660980225	pI + z
805	0.5012428632462035	20.4459011554718	pI + z
810	0.5012428632462035	20.360963344573975	pI + z
815	0.5012428632462035	20.372124671936035	pI + z
820	0.497009360313823	20.3947491645813	pI + z
825	0.497009360313823	20.265724658966064	pI + z
830	0.497009360313823	20.426478624343872	pI + z
835	0.497009360313823	20.510292053222656	pI + z
840	0.497009360313823	20.30015516281128	pI + z
845	0.4867557385326446	20.316014528274536	pI + z
850	0.4867557385326446	20.430452823638916	pI + z
855	0.4867557385326446	20.377702713012695	pI + z
860	0.4867557385326446	20.278849124908447	pI + z
865	0.4867557385326446	20.392906665802002	pI + z
870	0.4911057598943566	20.269909381866455	pI + z
875	0.4911057598943566	20.258481740951538	pI + z
880	0.4911057598943566	20.450640439987183	pI + z
885	0.4911057598943566	20.220207452774048	pI + z
890	0.4911057598943566	20.200268983840942	pI + z
895	0.5047772556025945	20.579994440078735	pI + z
900	0.5047772556025945	20.37983727455139	pI + z
905	0.5047772556025945	20.316960096359253	pI + z
910	0.5047772556025945	20.51044011116028	pI + z
915	0.5047772556025945	20.682438135147095	pI + z
920	0.5047772556025945	20.513460636138916	pI + z
925	0.4865032819357595	20.520885944366455	pI + z
930	0.4865032819357595	21.420210123062134	pI + z
935	0.4865032819357595	20.36853051185608	pI + z
940	0.4865032819357595	20.322262048721313	pI + z
945	0.4865032819357595	20.23377752304077	pI + z
950	0.4865032819357595	20.655823707580566	pI + z
955	0.4832601856526974	20.307167053222656	pI + z
960	0.4832601856526974	20.408817291259766	pI + z
965	0.4832601856526974	20.493753910064697	pI + z
970	0.4832601856526974	20.459149837493896	pI + z
975	0.4832601856526974	20.545668363571167	pI + z
980	0.4832601856526974	20.40597629547119	pI + z
985	0.4832601856526974	20.370195388793945	pI + z
990	0.49415465879519943	20.596229791641235	pI + z
995	0.49415465879519943	20.26045274734497	pI + z
1000	0.49415465879519943	20.100350856781006	pI + z
205	0.5309162232493106	2.149200201034546	ms + z
210	0.5308773837728668	1.815438985824585	ms + z
215	0.5306637666524255	1.8117990493774414	ms + z
220	0.5302753718879869	1.8571102619171143	ms + z
225	0.5282751388511283	1.8381450176239014	ms + z
230	0.526993436128481	1.807187557220459	ms + z
235	0.526721559793374	1.8148975372314453	ms + z
240	0.5228570318872101	1.8452444076538086	ms + z
245	0.5188565658134928	1.8795106410980225	ms + z
250	0.5175360236144017	2.129638671875	ms + z
255	0.5180603565463937	1.919543981552124	ms + z
260	0.5321396667572921	1.8128347396850586	ms + z
265	0.5204878238241348	1.8145778179168701	ms + z
270	0.534877849846584	1.8159422874450684	ms + z
275	0.5371111197421059	1.8173351287841797	ms + z
280	0.5296151007884413	1.8493773937225342	ms + z
285	0.5154192721482115	1.8446390628814697	ms + z
290	0.5298287179088826	1.851003885269165	ms + z
295	0.5189148250281587	1.917839765548706	ms + z
300	0.5173029867557385	1.9346013069152832	ms + z
305	0.5225463160756593	1.8093750476837158	ms + z
310	0.5211480949236804	1.808502197265625	ms + z
315	0.5302947916262089	1.8195641040802002	ms + z
320	0.5088748203674215	1.8334081172943115	ms + z
325	0.5214976502116752	1.8503758907318115	ms + z
330	0.5157882471744281	1.8408586978912354	ms + z
335	0.5230123897929856	1.7836511135101318	ms + z
340	0.5177108012583991	1.8019359111785889	ms + z
345	0.5182739736668349	1.7810006141662598	ms + z
350	0.509806967802074	1.8045644760131836	ms + z
355	0.5187400473841612	1.7947416305541992	ms + z
360	0.517438924923292	1.7843031883239746	ms + z
365	0.508738882199868	1.7890079021453857	ms + z
370	0.5012040237697596	1.802013874053955	ms + z
375	0.5160989629859789	1.7865352630615234	ms + z
380	0.5113217073833844	1.7943267822265625	ms + z
385	0.5195362566512604	1.7859365940093994	ms + z
390	0.49450421408319417	1.7913858890533447	ms + z
395	0.5186429486930516	1.8097853660583496	ms + z
400	0.5195750961277043	1.8037776947021484	ms + z
405	0.5112246086922748	1.7881906032562256	ms + z
410	0.504350021361712	1.7936124801635742	ms + z
415	0.5224686371227716	1.9141242504119873	ms + z
420	0.5224686371227716	1.7803754806518555	ms + z
425	0.5214782304734532	1.7796845436096191	ms + z
430	0.5203907251330252	1.7924530506134033	ms + z
435	0.50926321513186	1.9744293689727783	ms + z
440	0.5037674292150541	1.7709851264953613	ms + z
445	0.5037674292150541	1.7721502780914307	ms + z
450	0.49120285858546625	1.8553335666656494	ms + z
455	0.5155746300539868	1.8868536949157715	ms + z
460	0.5155746300539868	1.769716501235962	ms + z
465	0.5118266205771547	1.8009390830993652	ms + z
470	0.50765137685944	1.7774722576141357	ms + z
475	0.50765137685944	1.7712419033050537	ms + z
480	0.5090495980114188	1.7842249870300293	ms + z
485	0.5106808560220608	1.7746193408966064	ms + z
490	0.5106808560220608	1.7758097648620605	ms + z
495	0.5210509962325708	1.7813482284545898	ms + z
500	0.5210509962325708	1.7757601737976074	ms + z
505	0.5120208179593739	1.9618232250213623	ms + z
510	0.5120208179593739	1.7636220455169678	ms + z
515	0.504369441099934	1.7644901275634766	ms + z
520	0.49908727230356936	1.8506841659545898	ms + z
525	0.49908727230356936	1.772690773010254	ms + z
530	0.5106225968073951	1.7741897106170654	ms + z
535	0.5106225968073951	1.7785027027130127	ms + z
540	0.5124092127238125	1.9676845073699951	ms + z
545	0.5124092127238125	1.7695879936218262	ms + z
550	0.5083699071736513	1.7619478702545166	ms + z
555	0.5083699071736513	1.7729682922363281	ms + z
560	0.5083699071736513	1.805527925491333	ms + z
565	0.5064085136132365	1.7828059196472168	ms + z
570	0.5064085136132365	1.8014070987701416	ms + z
575	0.5088748203674215	1.9921681880950928	ms + z
580	0.5088748203674215	1.7529633045196533	ms + z
585	0.5057288227754689	1.7780873775482178	ms + z
590	0.5057288227754689	1.777766227722168	ms + z
595	0.5057288227754689	1.785104513168335	ms + z
600	0.5088554006291995	1.7971081733703613	ms + z
605	0.5088554006291995	1.8386425971984863	ms + z
610	0.5006214316231017	1.7668540477752686	ms + z
615	0.5006214316231017	1.7748126983642578	ms + z
620	0.5006214316231017	1.7567944526672363	ms + z
625	0.49256224026100126	1.9761462211608887	ms + z
630	0.49256224026100126	1.7544357776641846	ms + z
635	0.49256224026100126	1.764707326889038	ms + z
640	0.5079620926709908	1.787233591079712	ms + z
645	0.5079620926709908	1.8012495040893555	ms + z
650	0.4950479667534082	1.8553509712219238	ms + z
655	0.4950479667534082	1.89719820022583	ms + z
660	0.4950479667534082	1.7593352794647217	ms + z
665	0.4835320619878044	1.7534379959106445	ms + z
670	0.4835320619878044	1.7580671310424805	ms + z
675	0.4835320619878044	1.760042667388916	ms + z
680	0.4835320619878044	1.7993838787078857	ms + z
685	0.49157183361168294	1.777930498123169	ms + z
690	0.49157183361168294	1.9233274459838867	ms + z
695	0.49157183361168294	1.7459471225738525	ms + z
700	0.49881539596846236	1.7514214515686035	ms + z
705	0.49881539596846236	1.762937068939209	ms + z
710	0.49881539596846236	1.7878928184509277	ms + z
715	0.5095156717287451	1.776238203048706	ms + z
720	0.5095156717287451	1.7366642951965332	ms + z
725	0.5095156717287451	1.7563176155090332	ms + z
730	0.5095156717287451	1.7588601112365723	ms + z
735	0.4905037480094768	1.7706317901611328	ms + z
740	0.4905037480094768	1.761993169784546	ms + z
745	0.4905037480094768	1.750347375869751	ms + z
750	0.4905037480094768	1.7872917652130127	ms + z
755	0.47133646638443316	1.766094446182251	ms + z
760	0.47133646638443316	1.7565734386444092	ms + z
765	0.47133646638443316	1.7675330638885498	ms + z
770	0.47133646638443316	1.9760446548461914	ms + z
775	0.4788519050763196	1.7670702934265137	ms + z
780	0.4788519050763196	1.7596774101257324	ms + z
785	0.4788519050763196	1.795436143875122	ms + z
790	0.4788519050763196	1.8020663261413574	ms + z
795	0.49768905115159046	1.8486032485961914	ms + z
800	0.49768905115159046	1.8766324520111084	ms + z
805	0.49768905115159046	1.754836082458496	ms + z
810	0.49768905115159046	1.7652244567871094	ms + z
815	0.49768905115159046	1.7664759159088135	ms + z
820	0.48976579795704356	1.766287088394165	ms + z
825	0.48976579795704356	1.7934043407440186	ms + z
830	0.48976579795704356	1.790642261505127	ms + z
