avg_cluster_size	purity	t	combo
605	0.49289237581077405	1.7028865814208984	ba + he + hy + ms
610	0.49166893230279257	1.700416088104248	ba + he + hy + ms
615	0.49166893230279257	1.7076520919799805	ba + he + hy + ms
620	0.49166893230279257	1.7770249843597412	ba + he + hy + ms
625	0.5103895599487319	1.80778169631958	ba + he + hy + ms
630	0.5103895599487319	1.8381788730621338	ba + he + hy + ms
635	0.5103895599487319	1.8315179347991943	ba + he + hy + ms
640	0.5084087466500952	1.8171861171722412	ba + he + hy + ms
645	0.5084087466500952	1.8216795921325684	ba + he + hy + ms
650	0.495358682564959	1.8183598518371582	ba + he + hy + ms
655	0.495358682564959	1.8439974784851074	ba + he + hy + ms
660	0.495358682564959	1.7767353057861328	ba + he + hy + ms
665	0.5073795005243329	1.7183356285095215	ba + he + hy + ms
670	0.5073795005243329	1.7951843738555908	ba + he + hy + ms
675	0.5073795005243329	1.7993550300598145	ba + he + hy + ms
680	0.5073795005243329	1.8143198490142822	ba + he + hy + ms
685	0.499456247329786	1.8685078620910645	ba + he + hy + ms
690	0.499456247329786	1.69162917137146	ba + he + hy + ms
695	0.499456247329786	1.6899096965789795	ba + he + hy + ms
700	0.5004272342408824	1.7539496421813965	ba + he + hy + ms
705	0.5004272342408824	1.8714768886566162	ba + he + hy + ms
710	0.5004272342408824	1.6896069049835205	ba + he + hy + ms
715	0.5060589583252417	1.684377908706665	ba + he + hy + ms
720	0.5060589583252417	1.7629616260528564	ba + he + hy + ms
725	0.5060589583252417	1.8871183395385742	ba + he + hy + ms
730	0.5060589583252417	1.701550006866455	ba + he + hy + ms
735	0.4993979881151202	1.778578519821167	ba + he + hy + ms
740	0.4993979881151202	1.8490841388702393	ba + he + hy + ms
745	0.4993979881151202	1.794926643371582	ba + he + hy + ms
750	0.4993979881151202	1.8161041736602783	ba + he + hy + ms
755	0.4961354720938362	1.7717673778533936	ba + he + hy + ms
760	0.4961354720938362	1.7028865814208984	ba + he + hy + ms
765	0.4961354720938362	1.7276878356933594	ba + he + hy + ms
770	0.4961354720938362	1.7093744277954102	ba + he + hy + ms
775	0.5012622829844253	1.7004504203796387	ba + he + hy + ms
780	0.5012622829844253	1.698615312576294	ba + he + hy + ms
785	0.5012622829844253	1.7097654342651367	ba + he + hy + ms
790	0.5012622829844253	1.7807695865631104	ba + he + hy + ms
795	0.49429059696275296	1.784698486328125	ba + he + hy + ms
800	0.49429059696275296	1.815054178237915	ba + he + hy + ms
805	0.49429059696275296	1.8131952285766602	ba + he + hy + ms
810	0.49429059696275296	1.847808837890625	ba + he + hy + ms
815	0.49429059696275296	1.7321972846984863	ba + he + hy + ms
820	0.4981551248689168	1.744403600692749	ba + he + hy + ms
825	0.4981551248689168	1.7805089950561523	ba + he + hy + ms
830	0.4981551248689168	1.7738368511199951	ba + he + hy + ms
835	0.4981551248689168	1.7905664443969727	ba + he + hy + ms
840	0.4981551248689168	1.8555521965026855	ba + he + hy + ms
845	0.49168835204101446	1.6959478855133057	ba + he + hy + ms
850	0.49168835204101446	1.7036526203155518	ba + he + hy + ms
855	0.49168835204101446	1.7821664810180664	ba + he + hy + ms
860	0.49168835204101446	1.891921043395996	ba + he + hy + ms
865	0.49168835204101446	1.7091295719146729	ba + he + hy + ms
870	0.4943876956538626	1.710815668106079	ba + he + hy + ms
875	0.4943876956538626	1.7665796279907227	ba + he + hy + ms
880	0.4943876956538626	1.863266944885254	ba + he + hy + ms
885	0.4943876956538626	1.708308219909668	ba + he + hy + ms
890	0.4943876956538626	1.7772531509399414	ba + he + hy + ms
895	0.5024080475395192	1.7589597702026367	ba + he + hy + ms
900	0.5024080475395192	1.774062156677246	ba + he + hy + ms
905	0.5024080475395192	1.725851058959961	ba + he + hy + ms
910	0.5024080475395192	1.7033135890960693	ba + he + hy + ms
915	0.5024080475395192	1.7742962837219238	ba + he + hy + ms
920	0.5024080475395192	1.8712265491485596	ba + he + hy + ms
925	0.48378451858468946	1.692284345626831	ba + he + hy + ms
930	0.48378451858468946	1.7037131786346436	ba + he + hy + ms
935	0.48378451858468946	1.7776899337768555	ba + he + hy + ms
940	0.48378451858468946	1.8810338973999023	ba + he + hy + ms
945	0.48378451858468946	1.6929986476898193	ba + he + hy + ms
950	0.48378451858468946	1.7747347354888916	ba + he + hy + ms
955	0.48722181224997085	1.7721960544586182	ba + he + hy + ms
960	0.48722181224997085	1.8226563930511475	ba + he + hy + ms
965	0.48722181224997085	1.8686766624450684	ba + he + hy + ms
970	0.48722181224997085	1.709319829940796	ba + he + hy + ms
975	0.48722181224997085	1.750967264175415	ba + he + hy + ms
980	0.48722181224997085	1.7807731628417969	ba + he + hy + ms
985	0.48722181224997085	1.7777044773101807	ba + he + hy + ms
990	0.48520215947489026	1.7345466613769531	ba + he + hy + ms
995	0.48520215947489026	1.7286977767944336	ba + he + hy + ms
1000	0.48520215947489026	1.7183315753936768	ba + he + hy + ms
205	0.5310521614168641	2.601294755935669	ba + he + ms + z
210	0.5322756049248456	2.5640504360198975	ba + he + ms + z
215	0.5325669009981745	2.5859334468841553	ba + he + ms + z
220	0.5315570746106343	2.5809476375579834	ba + he + ms + z
225	0.531091000893308	2.731903553009033	ba + he + ms + z
230	0.5293238047151124	2.6678977012634277	ba + he + ms + z
235	0.5288383112595643	2.6126291751861572	ba + he + ms + z
240	0.5263720045053792	2.693028688430786	ba + he + ms + z
245	0.5195945158659261	2.6019911766052246	ba + he + ms + z
250	0.5172641472792947	2.666611433029175	ba + he + ms + z
255	0.5177496407348429	2.584209442138672	ba + he + ms + z
260	0.5313822969666369	2.5873992443084717	ba + he + ms + z
265	0.5262943255524916	2.7149057388305664	ba + he + ms + z
270	0.5388200567056356	2.5969810485839844	ba + he + ms + z
275	0.5348390103701403	2.5949695110321045	ba + he + ms + z
280	0.5391696119936303	2.8330318927764893	ba + he + ms + z
285	0.5190507631957121	2.558029890060425	ba + he + ms + z
290	0.5333825300034956	2.7018415927886963	ba + he + ms + z
295	0.5191867013632656	2.709092378616333	ba + he + ms + z
300	0.5215753291645628	2.714550256729126	ba + he + ms + z
305	0.5342369984852604	2.7219886779785156	ba + he + ms + z
310	0.5216335883792287	2.7074875831604004	ba + he + ms + z
315	0.5349749485376937	2.6969826221466064	ba + he + ms + z
320	0.5227987726725444	2.691579818725586	ba + he + ms + z
325	0.5195168369130384	2.7915198802948	ba + he + ms + z
330	0.5151279760748825	2.4995360374450684	ba + he + ms + z
335	0.5266633005787082	2.688899040222168	ba + he + ms + z
340	0.5180991960228376	2.7072694301605225	ba + he + ms + z
345	0.5223909581698839	2.6971535682678223	ba + he + ms + z
350	0.5191090224103779	2.6884851455688477	ba + he + ms + z
355	0.5175166038761797	2.56323504447937	ba + he + ms + z
360	0.5187400473841612	2.564145088195801	ba + he + ms + z
365	0.5174195051850701	2.9386115074157715	ba + he + ms + z
370	0.5126422495824756	2.570023775100708	ba + he + ms + z
375	0.512545150891366	2.8963475227355957	ba + he + ms + z
380	0.5124092127238125	2.568723678588867	ba + he + ms + z
385	0.5193032197925972	2.56758451461792	ba + he + ms + z
390	0.5102536217811784	2.6024599075317383	ba + he + ms + z
395	0.5231871674369829	2.645441770553589	ba + he + ms + z
400	0.5202547869654717	2.796278476715088	ba + he + ms + z
405	0.5131277430380239	2.8016183376312256	ba + he + ms + z
410	0.5037480094768323	2.782764196395874	ba + he + ms + z
415	0.5246436478036276	2.7632453441619873	ba + he + ms + z
420	0.5246436478036276	2.7783544063568115	ba + he + ms + z
425	0.5208956383267953	2.7694849967956543	ba + he + ms + z
430	0.5213422923058997	2.799389123916626	ba + he + ms + z
435	0.5124092127238125	2.5915215015411377	ba + he + ms + z
440	0.5039422068590516	2.5903851985931396	ba + he + ms + z
445	0.5039422068590516	2.6604626178741455	ba + he + ms + z
450	0.48929972423971724	2.611717939376831	ba + he + ms + z
455	0.5155940497922088	2.5637757778167725	ba + he + ms + z
460	0.5155940497922088	2.5613903999328613	ba + he + ms + z
465	0.5147784207868878	2.546952247619629	ba + he + ms + z
470	0.5112828679069407	2.5901803970336914	ba + he + ms + z
475	0.5112828679069407	2.7904679775238037	ba + he + ms + z
480	0.5055152056550277	2.597273111343384	ba + he + ms + z
485	0.5173418262321824	2.629305601119995	ba + he + ms + z
490	0.5173418262321824	2.580381393432617	ba + he + ms + z
495	0.5125645706295879	2.539886474609375	ba + he + ms + z
500	0.5125645706295879	2.4786624908447266	ba + he + ms + z
505	0.5147590010486659	2.481088638305664	ba + he + ms + z
510	0.5147590010486659	2.5463995933532715	ba + he + ms + z
515	0.5087000427234241	2.58998703956604	ba + he + ms + z
520	0.5099040664931836	2.5659244060516357	ba + he + ms + z
525	0.5099040664931836	2.576216220855713	ba + he + ms + z
530	0.5107391152367267	2.4994475841522217	ba + he + ms + z
535	0.5107391152367267	2.639115810394287	ba + he + ms + z
540	0.5154581116246553	2.6206612586975098	ba + he + ms + z
545	0.5154581116246553	2.6378448009490967	ba + he + ms + z
550	0.5094962519905232	2.5207369327545166	ba + he + ms + z
555	0.5094962519905232	2.465336322784424	ba + he + ms + z
560	0.5094962519905232	2.54219651222229	ba + he + ms + z
565	0.5007962092670991	2.475825786590576	ba + he + ms + z
570	0.5007962092670991	2.4800620079040527	ba + he + ms + z
575	0.5108556336660581	2.461707592010498	ba + he + ms + z
580	0.5108556336660581	2.467244863510132	ba + he + ms + z
585	0.5029518002097332	2.5126070976257324	ba + he + ms + z
590	0.5029518002097332	2.547203779220581	ba + he + ms + z
595	0.5029518002097332	2.5760793685913086	ba + he + ms + z
600	0.5047189963879287	2.4422953128814697	ba + he + ms + z
605	0.5047189963879287	2.4518330097198486	ba + he + ms + z
610	0.5021555909426341	2.4670355319976807	ba + he + ms + z
615	0.5021555909426341	2.6175029277801514	ba + he + ms + z
620	0.5021555909426341	2.498839855194092	ba + he + ms + z
625	0.5035538120946129	2.623852252960205	ba + he + ms + z
630	0.5035538120946129	2.6042754650115967	ba + he + ms + z
635	0.5035538120946129	2.5774128437042236	ba + he + ms + z
640	0.5082145492678759	2.5275135040283203	ba + he + ms + z
645	0.5082145492678759	2.511411428451538	ba + he + ms + z
650	0.5013982211519789	2.6226139068603516	ba + he + ms + z
655	0.5013982211519789	2.6129496097564697	ba + he + ms + z
660	0.5013982211519789	2.61738657951355	ba + he + ms + z
665	0.49691226162271335	2.6693115234375	ba + he + ms + z
670	0.49691226162271335	2.514775276184082	ba + he + ms + z
675	0.49691226162271335	2.488149881362915	ba + he + ms + z
680	0.49691226162271335	2.6464931964874268	ba + he + ms + z
685	0.49664038528760635	2.6164839267730713	ba + he + ms + z
690	0.49664038528760635	2.541146993637085	ba + he + ms + z
695	0.49664038528760635	2.4358630180358887	ba + he + ms + z
700	0.5028158620421797	2.5369582176208496	ba + he + ms + z
705	0.5028158620421797	2.4411542415618896	ba + he + ms + z
710	0.5028158620421797	2.517402172088623	ba + he + ms + z
715	0.5085835242940925	2.601837158203125	ba + he + ms + z
720	0.5085835242940925	2.458993434906006	ba + he + ms + z
725	0.5085835242940925	2.45034122467041	ba + he + ms + z
730	0.5085835242940925	2.4756951332092285	ba + he + ms + z
735	0.49060084670058646	2.5084991455078125	ba + he + ms + z
740	0.49060084670058646	2.6694107055664062	ba + he + ms + z
745	0.49060084670058646	2.459277629852295	ba + he + ms + z
750	0.49060084670058646	2.4537274837493896	ba + he + ms + z
755	0.4788713248145415	2.4890992641448975	ba + he + ms + z
760	0.4788713248145415	2.6762897968292236	ba + he + ms + z
765	0.4788713248145415	2.5066046714782715	ba + he + ms + z
770	0.4788713248145415	2.616643190383911	ba + he + ms + z
775	0.501650677748864	2.6277360916137695	ba + he + ms + z
780	0.501650677748864	2.605339288711548	ba + he + ms + z
785	0.501650677748864	2.613708972930908	ba + he + ms + z
790	0.501650677748864	2.5429608821868896	ba + he + ms + z
795	0.49401872062764596	2.489854574203491	ba + he + ms + z
800	0.49401872062764596	2.614274263381958	ba + he + ms + z
805	0.49401872062764596	2.658963680267334	ba + he + ms + z
810	0.49401872062764596	2.5936689376831055	ba + he + ms + z
815	0.49401872062764596	2.6723337173461914	ba + he + ms + z
820	0.5009709869110964	2.4481301307678223	ba + he + ms + z
825	0.5009709869110964	2.4307210445404053	ba + he + ms + z
830	0.5009709869110964	2.4746499061584473	ba + he + ms + z
835	0.5009709869110964	2.508301258087158	ba + he + ms + z
840	0.5009709869110964	2.6209428310394287	ba + he + ms + z
845	0.4952033246591836	2.5842182636260986	ba + he + ms + z
850	0.4952033246591836	2.625772476196289	ba + he + ms + z
855	0.4952033246591836	2.62782883644104	ba + he + ms + z
860	0.4952033246591836	2.6073849201202393	ba + he + ms + z
865	0.4952033246591836	2.6167216300964355	ba + he + ms + z
870	0.49937856837689826	2.5584630966186523	ba + he + ms + z
875	0.49937856837689826	2.589200258255005	ba + he + ms + z
880	0.49937856837689826	2.5634725093841553	ba + he + ms + z
885	0.49937856837689826	2.4559097290039062	ba + he + ms + z
890	0.49937856837689826	2.5021674633026123	ba + he + ms + z
895	0.5063308346603488	2.4686331748962402	ba + he + ms + z
900	0.5063308346603488	2.4408531188964844	ba + he + ms + z
905	0.5063308346603488	2.439896583557129	ba + he + ms + z
910	0.5063308346603488	2.4896321296691895	ba + he + ms + z
915	0.5063308346603488	2.6026573181152344	ba + he + ms + z
920	0.5063308346603488	2.497788667678833	ba + he + ms + z
925	0.4857653318833262	2.451216220855713	ba + he + ms + z
930	0.4857653318833262	2.7367961406707764	ba + he + ms + z
935	0.4857653318833262	2.4426114559173584	ba + he + ms + z
940	0.4857653318833262	2.468177556991577	ba + he + ms + z
945	0.4857653318833262	2.4690372943878174	ba + he + ms + z
950	0.4857653318833262	2.5218255519866943	ba + he + ms + z
955	0.4734532178506234	2.5883281230926514	ba + he + ms + z
960	0.4734532178506234	2.5880751609802246	ba + he + ms + z
965	0.4734532178506234	2.617870807647705	ba + he + ms + z
970	0.4734532178506234	2.6151881217956543	ba + he + ms + z
975	0.4734532178506234	2.6016976833343506	ba + he + ms + z
980	0.4734532178506234	2.6306238174438477	ba + he + ms + z
985	0.4734532178506234	2.5548887252807617	ba + he + ms + z
990	0.4856876529304385	2.5409319400787354	ba + he + ms + z
995	0.4856876529304385	2.435750961303711	ba + he + ms + z
1000	0.4856876529304385	2.519214153289795	ba + he + ms + z
205	0.5389171553967452	21.672229766845703	ba + he + ms + pI + z
210	0.5390336738260768	21.52393078804016	ba + he + ms + pI + z
215	0.5386452790616383	21.471081018447876	ba + he + ms + pI + z
220	0.5387617974909699	21.618507862091064	ba + he + ms + pI + z
225	0.5381986250825339	21.729931116104126	ba + he + ms + pI + z
230	0.5356546393754612	21.2897047996521	ba + he + ms + pI + z
235	0.5356352196372393	21.294265508651733	ba + he + ms + pI + z
240	0.533266011574164	21.5506854057312	ba + he + ms + pI + z
245	0.5240998951334136	21.682291269302368	ba + he + ms + pI + z
250	0.5251485609973977	21.428531169891357	ba + he + ms + pI + z
255	0.524546549112518	21.08639931678772	ba + he + ms + pI + z
260	0.52507088204451	21.513234853744507	ba + he + ms + pI + z
265	0.5263137452907135	21.55797290802002	ba + he + ms + pI + z
270	0.5337709247679341	21.124866008758545	ba + he + ms + pI + z
275	0.5343923563910359	21.318119525909424	ba + he + ms + pI + z
280	0.5396356857109567	20.92745876312256	ba + he + ms + pI + z
285	0.5262749058142696	21.254784107208252	ba + he + ms + pI + z
290	0.5366062065483357	21.079736471176147	ba + he + ms + pI + z
295	0.5257699926204995	20.88000512123108	ba + he + ms + pI + z
300	0.5167592340855245	21.08380699157715	ba + he + ms + pI + z
305	0.5349166893230279	21.05241847038269	ba + he + ms + pI + z
310	0.5248961044005127	20.90494155883789	ba + he + ms + pI + z
315	0.5232648463898707	20.907506227493286	ba + he + ms + pI + z
320	0.5192255408397095	21.035102605819702	ba + he + ms + pI + z
325	0.505981279372354	20.91737937927246	ba + he + ms + pI + z
330	0.5196721948188139	20.98035216331482	ba + he + ms + pI + z
335	0.5334407892181613	21.022809743881226	ba + he + ms + pI + z
340	0.5195168369130384	21.223746299743652	ba + he + ms + pI + z
345	0.5331494931448324	21.036012887954712	ba + he + ms + pI + z
350	0.5197692935099235	20.833927392959595	ba + he + ms + pI + z
355	0.5187594671223832	20.874195337295532	ba + he + ms + pI + z
360	0.5210121567561269	20.92015838623047	ba + he + ms + pI + z
365	0.5168174933001903	20.840559720993042	ba + he + ms + pI + z
370	0.5196527750805919	20.805618047714233	ba + he + ms + pI + z
375	0.513613236493572	20.829627752304077	ba + he + ms + pI + z
380	0.5127199285353633	20.75491714477539	ba + he + ms + pI + z
385	0.5155357905775431	20.90220022201538	ba + he + ms + pI + z
390	0.49986406183244647	20.860657215118408	ba + he + ms + pI + z
395	0.5306443469142036	20.77344512939453	ba + he + ms + pI + z
400	0.5251874004738416	20.938676357269287	ba + he + ms + pI + z
405	0.5160018642948693	20.861222982406616	ba + he + ms + pI + z
410	0.5194779974365945	20.755077362060547	ba + he + ms + pI + z
415	0.5147784207868878	20.883333683013916	ba + he + ms + pI + z
420	0.5147784207868878	20.984620809555054	ba + he + ms + pI + z
425	0.5175942828290675	20.94105052947998	ba + he + ms + pI + z
430	0.5172253078028508	20.844626665115356	ba + he + ms + pI + z
435	0.5171282091117412	20.858556270599365	ba + he + ms + pI + z
440	0.5139627917815668	21.013736724853516	ba + he + ms + pI + z
445	0.5139627917815668	21.259019374847412	ba + he + ms + pI + z
450	0.5127781877500291	21.25146484375	ba + he + ms + pI + z
455	0.5132636812055773	21.409193754196167	ba + he + ms + pI + z
460	0.5132636812055773	21.41171932220459	ba + he + ms + pI + z
465	0.5168174933001903	21.332903385162354	ba + he + ms + pI + z
470	0.5154969511010992	21.098470449447632	ba + he + ms + pI + z
475	0.5154969511010992	21.225865125656128	ba + he + ms + pI + z
480	0.49598011418806076	21.162283897399902	ba + he + ms + pI + z
485	0.5142929273313396	21.036068439483643	ba + he + ms + pI + z
490	0.5142929273313396	21.25337529182434	ba + he + ms + pI + z
495	0.5225463160756593	21.02356505393982	ba + he + ms + pI + z
500	0.5225463160756593	21.13257884979248	ba + he + ms + pI + z
505	0.5153998524099895	20.97131586074829	ba + he + ms + pI + z
510	0.5153998524099895	21.00333046913147	ba + he + ms + pI + z
515	0.5102924612576223	21.763408184051514	ba + he + ms + pI + z
520	0.5086029440323144	21.35748314857483	ba + he + ms + pI + z
525	0.5086029440323144	21.078870058059692	ba + he + ms + pI + z
530	0.5145648036664465	21.010851860046387	ba + he + ms + pI + z
535	0.5145648036664465	21.50657868385315	ba + he + ms + pI + z
540	0.5127393482735852	21.27422595024109	ba + he + ms + pI + z
545	0.5127393482735852	21.552114009857178	ba + he + ms + pI + z
550	0.5204878238241348	21.191538095474243	ba + he + ms + pI + z
555	0.5204878238241348	21.381312370300293	ba + he + ms + pI + z
560	0.5204878238241348	21.580251693725586	ba + he + ms + pI + z
565	0.5082145492678759	21.16426944732666	ba + he + ms + pI + z
570	0.5082145492678759	21.387863874435425	ba + he + ms + pI + z
575	0.5017671961781955	21.579890489578247	ba + he + ms + pI + z
580	0.5017671961781955	21.409610271453857	ba + he + ms + pI + z
585	0.5120984969122616	21.22148585319519	ba + he + ms + pI + z
590	0.5120984969122616	21.110986709594727	ba + he + ms + pI + z
595	0.5120984969122616	21.52810788154602	ba + he + ms + pI + z
600	0.5052239095816988	21.29553198814392	ba + he + ms + pI + z
605	0.5052239095816988	21.484190702438354	ba + he + ms + pI + z
610	0.5099429059696275	21.29594922065735	ba + he + ms + pI + z
615	0.5099429059696275	21.17562985420227	ba + he + ms + pI + z
620	0.5099429059696275	21.1354501247406	ba + he + ms + pI + z
625	0.5134578785877967	21.065836429595947	ba + he + ms + pI + z
630	0.5134578785877967	21.418119192123413	ba + he + ms + pI + z
635	0.5134578785877967	21.420579195022583	ba + he + ms + pI + z
640	0.5080591913621004	21.33960795402527	ba + he + ms + pI + z
645	0.5080591913621004	21.566791772842407	ba + he + ms + pI + z
650	0.4995145065444518	21.172993421554565	ba + he + ms + pI + z
655	0.4995145065444518	21.37895154953003	ba + he + ms + pI + z
660	0.4995145065444518	21.56115984916687	ba + he + ms + pI + z
665	0.5025051462306288	21.306294441223145	ba + he + ms + pI + z
670	0.5025051462306288	21.230533599853516	ba + he + ms + pI + z
675	0.5025051462306288	21.41326069831848	ba + he + ms + pI + z
680	0.5025051462306288	21.47277307510376	ba + he + ms + pI + z
685	0.5059036004194664	21.506020307540894	ba + he + ms + pI + z
690	0.5059036004194664	21.44854497909546	ba + he + ms + pI + z
695	0.5059036004194664	21.425105810165405	ba + he + ms + pI + z
700	0.5047772556025945	21.38907504081726	ba + he + ms + pI + z
705	0.5047772556025945	21.186851263046265	ba + he + ms + pI + z
710	0.5047772556025945	20.745662927627563	ba + he + ms + pI + z
715	0.5117101021478231	20.794207096099854	ba + he + ms + pI + z
720	0.5117101021478231	20.792235851287842	ba + he + ms + pI + z
725	0.5117101021478231	20.695497751235962	ba + he + ms + pI + z
730	0.5117101021478231	20.59845209121704	ba + he + ms + pI + z
735	0.5001747776439973	20.653935194015503	ba + he + ms + pI + z
740	0.5001747776439973	20.66033697128296	ba + he + ms + pI + z
745	0.5001747776439973	20.635281324386597	ba + he + ms + pI + z
750	0.5001747776439973	20.654022932052612	ba + he + ms + pI + z
755	0.48382335806113336	20.89641833305359	ba + he + ms + pI + z
760	0.48382335806113336	20.656202793121338	ba + he + ms + pI + z
765	0.48382335806113336	20.909258365631104	ba + he + ms + pI + z
770	0.48382335806113336	20.76288390159607	ba + he + ms + pI + z
775	0.4984658406804676	20.656827688217163	ba + he + ms + pI + z
780	0.4984658406804676	20.673028469085693	ba + he + ms + pI + z
785	0.4984658406804676	20.691032648086548	ba + he + ms + pI + z
790	0.4984658406804676	20.77082657814026	ba + he + ms + pI + z
795	0.49980580261778074	20.868061065673828	ba + he + ms + pI + z
800	0.49980580261778074	20.772745609283447	ba + he + ms + pI + z
805	0.49980580261778074	20.727092027664185	ba + he + ms + pI + z
810	0.49980580261778074	20.77013874053955	ba + he + ms + pI + z
815	0.49980580261778074	20.747235774993896	ba + he + ms + pI + z
820	0.5017477764399736	20.747268199920654	ba + he + ms + pI + z
825	0.5017477764399736	20.789955139160156	ba + he + ms + pI + z
830	0.5017477764399736	20.70914387702942	ba + he + ms + pI + z
835	0.5017477764399736	20.74173140525818	ba + he + ms + pI + z
840	0.5017477764399736	20.751882076263428	ba + he + ms + pI + z
845	0.49232920340233816	20.740565538406372	ba + he + ms + pI + z
850	0.49232920340233816	20.727546215057373	ba + he + ms + pI + z
855	0.49232920340233816	20.718160152435303	ba + he + ms + pI + z
860	0.49232920340233816	20.7413432598114	ba + he + ms + pI + z
865	0.49232920340233816	20.906507968902588	ba + he + ms + pI + z
870	0.4990290130889036	21.080533981323242	ba + he + ms + pI + z
875	0.4990290130889036	20.880353450775146	ba + he + ms + pI + z
880	0.4990290130889036	20.868058919906616	ba + he + ms + pI + z
885	0.4990290130889036	20.703224658966064	ba + he + ms + pI + z
890	0.4990290130889036	21.03442096710205	ba + he + ms + pI + z
895	0.5030683186390648	20.656125783920288	ba + he + ms + pI + z
900	0.5030683186390648	20.86764669418335	ba + he + ms + pI + z
905	0.5030683186390648	20.611648559570312	ba + he + ms + pI + z
910	0.5030683186390648	20.509847402572632	ba + he + ms + pI + z
915	0.5030683186390648	20.636215448379517	ba + he + ms + pI + z
920	0.5030683186390648	20.699776887893677	ba + he + ms + pI + z
925	0.48997941507748477	20.793415307998657	ba + he + ms + pI + z
930	0.48997941507748477	21.039350509643555	ba + he + ms + pI + z
935	0.48997941507748477	21.01548671722412	ba + he + ms + pI + z
940	0.48997941507748477	20.74903893470764	ba + he + ms + pI + z
945	0.48997941507748477	20.729501962661743	ba + he + ms + pI + z
950	0.48997941507748477	20.758047103881836	ba + he + ms + pI + z
955	0.4819784829300501	20.828201293945312	ba + he + ms + pI + z
960	0.4819784829300501	21.150542974472046	ba + he + ms + pI + z
965	0.4819784829300501	21.04205894470215	ba + he + ms + pI + z
970	0.4819784829300501	20.7366623878479	ba + he + ms + pI + z
975	0.4819784829300501	20.719966888427734	ba + he + ms + pI + z
980	0.4819784829300501	20.701355934143066	ba + he + ms + pI + z
985	0.4819784829300501	20.696680545806885	ba + he + ms + pI + z
990	0.4898628966481532	20.640623807907104	ba + he + ms + pI + z
995	0.4898628966481532	20.714672565460205	ba + he + ms + pI + z
1000	0.4898628966481532	20.707871437072754	ba + he + ms + pI + z
